film_id,clip_id,film_title,release_date,genres,mood,is_source_separataed,soundtrack_title,caption
FV,2,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",nervous,N,Captain America 1944 Serial - 4,"A jazz piece with flute transitions to electric guitar, ending with brass and woodwinds."
FV,3,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",nervous,N,Captain America 1944 Serial - 7,Two segments of brass pieces with percussion transition to a classical tango with saxophones.
FV,4,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",nervous,N,Captain America 1944 Serial - 8,"A harmonica piece transitions to accordion with bass, ending with trombone and tuba."
FV,5,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",nervous,N,Captain America 1944 Serial - 9,"A harmonica piece transitions to clarinet with bass, ending with trombone and piano."
FV,6,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",nervous,N,Captain America 1944 Serial - 9,"A cello solo transitions to tuba, ending with didgeridoo."
FW,0,Arch of Triumph,1984-12-19,"Drama, Romance, War",peaceful,N,Jattendrai- Dino Olivieri,Two segments of electric guitar transition to a vocal piece with foreign language lyrics.
FX,0,David Copperfield,1970-01-04,Drama,nervous,N,David Copperfield Return to Yarmouth (Restored by J Morgan),"a soundtrack of orchestral pieces featuring strings, brass, and trumpet arrangements."
FX,1,David Copperfield,1970-01-04,Drama,sad,N,David Copperfield Agnes leaves David (Restored by J Morgan),"A brass composition transitions to piano with violin, ending with brass and timpani."
FX,2,David Copperfield,1970-01-04,Drama,peaceful,N,David Copperfield Preview,"A vocal piece with strings transitions to orchestral tuba, ending with male vocals over rock music."
FX,3,David Copperfield,1970-01-04,Drama,sad,N,David Copperfield Memories of Dora and Steerforth (Restored by J Morgan),a soundtrack transitioning from violin to orchestral strings to brass section pieces.
FX,4,David Copperfield,1970-01-04,Drama,peaceful,N,David Copperfield Doras Declaration (Restored by J Morgan),"a soundtrack of orchestral pieces featuring brass, woodwinds, and strings."
FY,0,The Fabulous Dorseys,1947-02-21,"Biography, Music, Musical, Romance",happy,N,1934 HITS ARCHIVE The Object Of My Affection - Jimmie Grier (Pinky Tomlin vocal),"Three consecutive segments of ska pieces featuring male vocals, brass, and rhythm section."
FY,1,The Fabulous Dorseys,1947-02-21,"Biography, Music, Musical, Romance",happy,N,Irving Berlin - Marie [1937],A harmonica piece transitions to electric guitar pieces with vocals.
FZ,0,The Stork Club,1945-12-19,"Comedy, Musical, Romance",peaceful,N,Hoagy Carmichael -- Doctor Lawyer Indian Chief,a soundtrack of vocal pieces with varying instrumental accompaniments.
FZ,1,The Stork Club,1945-12-19,"Comedy, Musical, Romance",happy,N,Love Me,a soundtrack featuring tuba and brass orchestra arrangements.
FZ,2,The Stork Club,1945-12-19,"Comedy, Musical, Romance",happy,N,Love Me,a soundtrack featuring tuba and brass orchestra arrangements.
FZ,3,The Stork Club,1945-12-19,"Comedy, Musical, Romance",happy,N,Hoagy Carmichael -- Doctor Lawyer Indian Chief,"A jazz piece transitions to pop vocals, ending with regional Mexican music."
GA,0,The House I Live In,1945-11-09,"Short, Drama, Music",happy,N,If You Are But A Dream (Moe Jaffe Jack Fulton Nat Bonx)  a+ THIS IS SINATRA VOL 2,"A brass piece transitions to jazz with vocals, ending with accordion and piano."
GB,0,Clancy Street Boys,1943-04-23,Comedy,happy,N,One OClock Jump - Count Basie,a soundtrack transitioning from jazz tuba to male vocals with various accompaniments.
GC,0,All the Kind Strangers,1974-11-12,"Horror, Thriller",peaceful,N,Robby Benson & Regis Mull  -  All the Kind Strangers,"A rock piece with vocals transitions to horn solo, ending with violin."
GD,0,Un uomo da rispettare,1972-11-21,"Action, Crime, Drama, History, Thriller",nervous,N,Un Tempo Infinito,"a soundtrack featuring resonating bowl, didgeridoo, and theremin with vocals."
GD,1,Un uomo da rispettare,1972-11-21,"Action, Crime, Drama, History, Thriller",nervous,N,Un Uomo Da Rispettare,"A cello and flute piece transitions to synthesizer bass, ending with didgeridoo and marimba."
GE,0,Something to Sing About,1937-09-30,"Comedy, Musical",nervous,N,Loving You,a soundtrack transitioning from strings and woodwinds to vocal pieces with accompaniment.
GF,0,Ye ban ge sheng,1935-12-31,"Horror, Romance",nervous,N,Mussorgsky - Night on Bald Mountain,"A clarinet-led piece transitions to orchestral pieces with strings, woodwinds, and percussion."
GG,0,The Emperor Jones,1933-09-19,"Drama, Music",nervous,N,Didnt My Lord Deliever Daniel (Live - Remastered),a soundtrack featuring organ and male vocals with varying instrumental arrangements.
GH,0,Evergreen,1934-04-30,"Comedy, Musical, Romance",peaceful,N,When Youve Got A Little Springtime In Your Heart,A flute piece transitions to two segments of cello with piano and bass.
GI,0,The Big Show,1936-11-16,"Drama, Music, Western",happy,N,The Martins and the Coys,a soundtrack transitioning from harmonica to male vocals with electric guitar.
GI,1,The Big Show,1936-11-16,"Drama, Music, Western",happy,N,Stephen Fosters OH! SUSANNA - Original 1848 Lyrics - Tom Roush,a soundtrack of vocal pieces with varying instrumental accompaniments.
GI,2,The Big Show,1936-11-16,"Drama, Music, Western",peaceful,N,Jimmie Davis - Nobodys Darlin But Mine (ORIGINAL) - (1934),a soundtrack featuring male vocals with different instrumental accompaniments.
GI,3,The Big Show,1936-11-16,"Drama, Music, Western",happy,N,Im Mad About You,a soundtrack transitioning from organ to harp with vocals to guitar and trombone.
GJ,0,Tarzan the Tiger,1929-12-09,"Action, Adventure",nervous,N,Tarzan the Tiger 1929 Episode 01 Call of the Jungle - Universal Pictures serial,Three consecutive segments of choral pieces with orchestral accompaniment.
GJ,1,Tarzan the Tiger,1929-12-09,"Action, Adventure",nervous,N,Tarzan the Tiger 1929 Episode 02 The Road to Opar - Universal movie serial,Three consecutive segments of choral pieces with orchestral accompaniment.
GJ,2,Tarzan the Tiger,1929-12-09,"Action, Adventure",nervous,N,Tarzan the Tiger 1929 Episode 04 The Vengeance of La,A bagpipe piece transitions to two segments of choral pieces with orchestra.
GJ,3,Tarzan the Tiger,1929-12-09,"Action, Adventure",nervous,N,Tarzan the Tiger 1929 Episoe 07 The Deadly Peril,a soundtrack of classical pieces featuring trombone and woodwinds.
GJ,4,Tarzan the Tiger,1929-12-09,"Action, Adventure",nervous,N,Tarzan the Tiger 1929 Episode 12 The Jewels of Opar,Three consecutive segments of bagpipe performances.
GK,0,Whistle Stop,1946-01-11,"Crime, Drama, Film-Noir",nervous,N,Little Brown Jug (J Winner) arr B Finegan,A xylophone piece transitions to jazz pieces featuring saxophone and rhythm section.
GK,1,Whistle Stop,1946-01-11,"Crime, Drama, Film-Noir",nervous,N,Little Brown Jug (J Winner) arr B Finegan,A xylophone piece transitions to jazz pieces featuring saxophone and brass.
GL,0,Dick Tracy's Dilemma,1947-05-20,"Action, Crime, Drama, Family",happy,N,One For My Baby (And One More For The Road) (Remastered 1991),"A cello and piano piece transitions to male vocals with strings, ending with strings and piano."
GM,0,The Great Rupert,1950-03-01,"Comedy, Family",happy,N,Take An L - JIMMY DURANTE,a soundtrack featuring male vocals with varying instrumental accompaniments.
GM,1,The Great Rupert,1950-03-01,"Comedy, Family",nervous,N,Take An L - JIMMY DURANTE,a soundtrack transitioning from strings with vocals to harmonica to keyboard.
GM,2,The Great Rupert,1950-03-01,"Comedy, Family",sad,N,Take An L - JIMMY DURANTE,a soundtrack featuring male vocals with varying instrumental accompaniments.
GM,3,The Great Rupert,1950-03-01,"Comedy, Family",nervous,N,Take An L - JIMMY DURANTE,a soundtrack featuring male vocals with varying instrumental accompaniments.
GM,4,The Great Rupert,1950-03-01,"Comedy, Family",nervous,N,Take An L - JIMMY DURANTE,"A clarinet piece transitions to male vocals with strings, ending with clarinet ensemble."
GN,0,Beneath the 12-Mile Reef,1953-12-02,"Adventure, Drama",nervous,N,Isham Jones & his Orchestra - It Had to Be You (1924),a soundtrack featuring female and male vocals with accordion and various instrumental accompaniments.
GN,1,Beneath the 12-Mile Reef,1953-12-02,"Adventure, Drama",nervous,N,Isham Jones & his Orchestra - It Had to Be You (1924),a soundtrack transitioning from male vocals with accordion to woodwinds and piano.
GN,2,Beneath the 12-Mile Reef,1953-12-02,"Adventure, Drama",peaceful,N,Isham Jones & his Orchestra - It Had to Be You (1924),a soundtrack featuring female and male vocals with varying instrumental accompaniments.
GO,0,The Pied Piper of Hamelin,1957-11-26,"Musical, Family, Fantasy",sad,N,Prestige (Reprise),a soundtrack of instructional content featuring male voice and piano.
GP,0,Wild Guitar,1962-11-06,"Comedy, Drama, Music, Romance",happy,N,TWIST FEVER,a soundtrack transitioning from electric guitar to double bass to harmonica with acoustic accompaniment.
GQ,0,Rock Rock Rock!,1956-12-07,"Drama, Music",happy,N,Teddy Randazzo - When It Comes to Love (1956) - HD,"An instructional flute piece transitions to trombone, ending with male vocals and percussion."
GQ,1,Rock Rock Rock!,1956-12-07,"Drama, Music",happy,N,Right Now Right Now,"A djembe with vocals transitions to Latin percussion ensemble, ending with big band jazz."
GQ,2,Rock Rock Rock!,1956-12-07,"Drama, Music",happy,N,Lonesome Train (On A Lonesome Track),a soundtrack featuring male vocals with varying instrumental accompaniments.
GR,0,Evel Knievel,1971-06-30,"Action, Biography, Drama",happy,N,Pat Williams-I do what I please Evel Knievel 1974,a soundtrack transitioning from male vocals with cello to orchestral piece to rock arrangement.
GR,1,Evel Knievel,1971-06-30,"Action, Biography, Drama",happy,N,Pat Williams-I do what I please Evel Knievel 1974,a soundtrack of rock pieces featuring male vocals with varying accompaniments.
GS,0,Maybe I'll Come Home in the Spring,1971-02-16,Drama,nervous,N,Linda Ronstadt - MAYBE ILL COME HOME IN THE SPRINGwmv,"A rock piece with female vocals transitions to electric guitar, ending with folk arrangement."
GT,0,The Pyx,1973-09-14,"Crime, Drama, Mystery, Thriller",peaceful,N,It All Turned Out The Way I Planned It,a soundtrack transitioning from acoustic guitar to instrumental ensemble to female vocals.
GU,0,The Duke Is Tops,1938-06-30,"Comedy, Drama, Musical",happy,N,Ralph Cooper avec The Swing Band Harlemania Orchestra  « Harlem Is Harmony »,"A synthesizer and bells piece transitions to electric guitar, ending with male vocals."
GV,0,The Carson City Kid,1940-06-12,"Drama, Western",happy,N,Little Brown Jug (J Winner) arr B Finegan,A xylophone piece transitions to jazz pieces featuring saxophone and rhythm section.
GW,0,Corregidor,1943-03-29,Drama,nervous,N,The Battle Hymn of the Republic,"A xylophone piece transitions to symphonic orchestra, ending with male vocals and percussion."
GX,0,King of the Cowboys,1943-04-09,Western,happy,N,Sons of the Pioneers - Biscuit Blues  (from King of the Cowboys 1943),"A tango piece with trombone and tuba transitions to male opera with harp, ending with accordion."
GX,1,King of the Cowboys,1943-04-09,Western,nervous,N,Roll Along Prairie Moon (Tilzer Albert Harry MacPherson Ted Fiorito),Three consecutive segments of female vocal harmonies.
GX,2,King of the Cowboys,1943-04-09,Western,happy,N,Sons of the Pioneers - Biscuit Blues  (from King of the Cowboys 1943),"A synthesizer piece transitions to male opera with trombone, ending with accordion and vocals."
GX,3,King of the Cowboys,1943-04-09,Western,peaceful,N,Roll Along Prairie Moon (Tilzer Albert Harry MacPherson Ted Fiorito),Three consecutive segments of female vocal harmonies.
GY,0,Captain Scarlett,1952-10-31,"Adventure, Drama",nervous,N,BL 2 Captain Scarlett and her Pirates Booty - The Rustyards (Combat),"A mixed sound piece with footsteps transitions to traditional ensemble, ending with woodwinds and percussion."
GY,1,Captain Scarlett,1952-10-31,"Adventure, Drama",nervous,N,BL 2 Captain Scarlett and her Pirates Booty - Roscoe,a soundtrack transitioning from didgeridoo with electronic elements to orchestral arrangements.
GY,2,Captain Scarlett,1952-10-31,"Adventure, Drama",nervous,N,BL 2 Captain Scarlett and her Pirates Booty - Roscoe,"a soundtrack featuring didgeridoo, electronic elements, and orchestral arrangements."
GZ,0,The Joe Louis Story,1953-09-18,"Biography, Drama, Film-Noir, Sport",happy,N,Ill Be Around (Remastered),"A jazz piece with saxophone transitions to male vocals with tuba, ending with vocals and brass."
HA,0,Santa and the Three Bears,1970-11-07,"Animation, Family, Fantasy",happy,N,Silent Night,a soundtrack featuring acoustic guitar and female vocals with harmonica.
HB,0,The Groom Wore Spurs,1951-03-14,Comedy,happy,N,turkey in the straw (first version 1942),a soundtrack transitioning from jazz saxophone to organ to woodwinds with bass.
HC,0,Colonel Effingham's Raid,1946-01-24,Comedy,peaceful,N,Kingdom Coming (The Year of Jubilo),a soundtrack featuring strings and percussion transitioning to male vocals with folk arrangements.
HC,1,Colonel Effingham's Raid,1946-01-24,Comedy,peaceful,N,Kingdom Coming (The Year of Jubilo),a soundtrack transitioning from percussion to accordion and mandolin to rock ensemble.
HC,2,Colonel Effingham's Raid,1946-01-24,Comedy,happy,N,Youre in the Army Now,"a soundtrack featuring brass, piano, and bass with male vocals."
HD,0,Mutiny,1952-02-28,"Adventure, History",nervous,N,The Maid of Amsterdam (A-rovin) - sung by the Roaring Trowmen,a soundtrack featuring male vocals with harmonica.
HD,1,Mutiny,1952-02-28,"Adventure, History",nervous,N,Sailors Holiday by Mark Williams,a soundtrack transitioning from tuba to brass ensemble to woodwinds and strings.
HE,0,Honeymoon in Bali,1939-09-14,"Comedy, Music, Romance",happy,N,Nicolai Gedda  O paradis (subtitles) LAfricaine by Giacomo Meyerbeer,"a soundtrack featuring Tibetan singing bowl, strings, and theremin."
HF,0,All-American Co-Ed,1941-10-31,"Comedy, Musical",happy,N,Im a Chap with a Chip on My Shoulder,a soundtrack transitioning from electric guitar to accordion to woodwinds.
HG,0,Molly and Me,1945-05-25,"Comedy, Musical",happy,N,EVANS Lets All Sing Like the Birdies Sing - The Presidents Own United States Marine Band,"a soundtrack of orchestral pieces featuring french horns, strings, and brass."
HH,0,Mr. Robinson Crusoe,1932-08-19,"Action, Adventure, Comedy, Family, Romance",happy,N,Harry Richman - Singing A Vagabond Song 1930 - From Puttin On The Ritz,"a soundtrack featuring male vocals with accordion, piano, and clarinet."
HI,0,Don Quixote,1933-03-24,"Adventure, Comedy, Drama, Music, Musical, Romance",nervous,N,Jacques Ibert  Chansons de Don Quichotte - IV Chanson de la mort,a soundtrack transitioning from gospel with piano to strings to clarinet and tuba.
HI,1,Don Quixote,1933-03-24,"Adventure, Comedy, Drama, Music, Musical, Romance",sad,N,Jacques Ibert  Chansons de Don Quichotte - IV Chanson de la mort,a soundtrack transitioning from piano with vocals to solo melody to cello ensemble.
HJ,0,Zouzou,1934-12-21,"Crime, Musical, Romance",happy,N,Georges Eugène Emile Van Parys  Josephine B - Cest lui (Clarisse Caplan Thomas Armand),"a soundtrack featuring harmonica with rhythm section, female vocals, and piano."
HJ,1,Zouzou,1934-12-21,"Crime, Musical, Romance",peaceful,N,Haïti,a soundtrack transitioning from orchestral arrangements to harp to choral music.
HK,0,The Marines Are Coming,1934-11-20,"Action, Drama, Romance, War",happy,N,SOUSA Semper Fidelis (1888) - The Presidents Own United States Marine Band,a soundtrack of video game music featuring varying instrumental combinations.
HL,0,7 Wise Dwarfs,1941-12-12,"Animation, Short, War",happy,N,Heigh Ho - Snow White and the Seven Dwarfs,a soundtrack featuring male vocals with harmonica and accordion.
HM,0,Up in the Air,1940-09-09,"Comedy, Musical, Mystery",happy,N,By The Looks Of Things  Up in the Air 1940,a soundtrack of brass quartet arrangements with varying instrumentation.
HM,1,Up in the Air,1940-09-09,"Comedy, Musical, Mystery",happy,N,Doin The Conga  Lorna Gray  Up in the Air 1940,Three consecutive segments of bagpipe performances.
HM,2,Up in the Air,1940-09-09,"Comedy, Musical, Mystery",happy,N,Somehow Or Other  Up in the Air 1940,"a soundtrack of classical pieces featuring trombone, tuba, and string quartet."
HN,0,Minesweeper,1943-11-10,"Action, Adventure, Comedy, Drama, Romance, War",happy,N,Anchors Aweigh by Charles ZimmermanJames Barnes,"a soundtrack of classical pieces featuring varying combinations of brass, woodwinds, and percussion."
HN,1,Minesweeper,1943-11-10,"Action, Adventure, Comedy, Drama, Romance, War",nervous,N,Anchors Aweigh by Charles ZimmermanJames Barnes,a soundtrack of classical marching band pieces with varying instrumentation.
HO,0,Delightfully Dangerous,1945-03-31,"Comedy, Musical, Romance",happy,N,Im Only Teasin  Constance Moore  Delightfully Dangerous 1945,"a soundtrack featuring male vocals with saxophone, piano, and accordion."
HO,1,Delightfully Dangerous,1945-03-31,"Comedy, Musical, Romance",happy,N,Mr Strauss Goes To Town  Delightfully Dangerous 1945,a soundtrack of orchestral pieces featuring brass and string sections.
HP,0,Giuseppe venduto dai fratelli,1961-08-24,"Biography, Drama, Family, History",happy,N,Giuseppe venduto dai fratelli (1961) -  Italy Trailer A,"An Arabic dance piece transitions to electric guitar, ending with flute instruction."
HP,1,Giuseppe venduto dai fratelli,1961-08-24,"Biography, Drama, Family, History",nervous,N,Ercole alla conquista di Atlantide rissa iniziale,a soundtrack transitioning from percussion to body percussion to bagpipes with drums.
HQ,0,Hi De Ho,1947-05-09,Musical,happy,N,The Peters Sisters - A Rainy Sunday & Little Old Lady From Baltimore (1947),"A harmonica with dialogue transitions to accordion, ending with Indian bagpipes and vocals."
HR,0,Home in Oklahoma,1946-10-18,"Drama, Music, Western",happy,N,Home In Oklahoma Roy Rogers,a soundtrack featuring male vocals with varying instrumental accompaniments.
HR,1,Home in Oklahoma,1946-10-18,"Drama, Music, Western",nervous,N,The Everlasting Hills of Oklahoma,a soundtrack transitioning from classical to rock to country arrangements with male vocals.
HS,0,Bells of Rosarita,1945-06-19,"Drama, Music, Western",happy,N,Robert Mitchell Boys Choir sings THE BUGLERS LULLABY from BELLS OF ROSARITA 1945,a soundtrack featuring tuba and string arrangements.
HS,1,Bells of Rosarita,1945-06-19,"Drama, Music, Western",happy,N,Roy Rogers IM GOING TO BUILD A BIG FENCE AROUND TEXAS Robert Mitchell Boys Choir,"a soundtrack featuring male vocals with blues riff, arpeggiated melody, and rhythm section."
HT,0,The Arizona Kid,1939-09-29,"Drama, Music, Western",nervous,N,Its Home Sweet Home To Me,a soundtrack transitioning from accordion to acoustic guitar with vocals.
HT,1,The Arizona Kid,1939-09-29,"Drama, Music, Western",sad,N,Swing Low Sweet Chariot by Wallace Willis,"A cello piece transitions to horn solo, ending with male vocals and choir."
HT,2,The Arizona Kid,1939-09-29,"Drama, Music, Western",nervous,N,Swing Low Sweet Chariot by Wallace Willis,"A cello piece transitions to horn solo, ending with male vocals and synthesizer."
HU,0,Concrete Cowboys: Concrete Cowboys,1979-10-17,"Adventure, Comedy, Crime, Mystery",happy,N,Jerry Reed - Breakin Loose,a soundtrack of R&B and rock pieces featuring male vocals with full band.
HV,0,Deadwood '76,1965-06-30,"Drama, Western",happy,N,Deadwood 76 1965 music by Michael Terr,"a soundtrack featuring bass guitar, strings, and male vocals."
HV,1,Deadwood '76,1965-06-30,"Drama, Western",peaceful,N,Deadwood 76 1965 music by Michael Terr,a soundtrack transitioning from didgeridoo to electric guitar to male vocals.
HV,2,Deadwood '76,1965-06-30,"Drama, Western",happy,N,Deadwood 76 1965 music by Michael Terr,a soundtrack featuring male vocals with varying instrumental accompaniments.
HW,0,Tanks a Million,1941-09-12,"Adventure, Comedy, Romance",happy,N,Youre in the Army Now,A ska piece with brass transitions to two segments of piano with male vocals.
HX,0,Springtime in the Sierras,1947-07-15,"Drama, Music, Western",happy,N,Springtime In The SierrasRoy RogersJane Frazee1947,a soundtrack transitioning from clarinet to didgeridoo to percussion with flute.
HY,0,When's Your Birthday?,1937-02-19,"Comedy, Sport",happy,N,Juventino Rosas - Sobre Las Olas (Over The Waves),"a soundtrack featuring classical trio, strings, and woodwinds with marimba."
HZ,0,Under Western Stars,1938-04-20,"Adventure, Western",happy,N,Listen To The Rhythm Of The Range,a soundtrack transitioning from accordion to Afro-Cuban ensemble to African folk ensemble.
HZ,1,Under Western Stars,1938-04-20,"Adventure, Western",nervous,N,Listen To The Rhythm Of The Range,a soundtrack transitioning from accordion to Afro-Cuban ensemble to bluegrass gospel.
IA,0,Red Salute,1935-09-12,Comedy,happy,N,I Wonder Whos Kissing Her Now,Three consecutive segments of male vocals over rock music.
IA,1,Red Salute,1935-09-12,Comedy,peaceful,N,I Wonder Whos Kissing Her Now,Three consecutive segments of male vocals over varying backgrounds.
IB,0,The Blood of Jesus,1941-04-26,"Drama, Fantasy",peaceful,N,Swing Low Sweet Chariot by Wallace Willis,"A meditation piece transitions to horn solo, ending with choir and orchestra."
IC,0,Winterset,1936-11-26,"Crime, Drama, Mystery, Romance, Thriller",nervous,N,Siboney - Ernesto Lecuona,a soundtrack of tutorial content featuring male vocals with varying effects.
ID,0,Days of Jesse James,1939-12-20,"Drama, Music, Western",nervous,N,Saddle Your Dreams (1940) - Dick Todd,"a soundtrack of classical pieces featuring strings, woodwinds, and male vocals."
IE,0,Lady Gangster,1942-04-01,"Crime, Drama, Film-Noir",happy,N,Blues In the Night,a soundtrack transitioning from brass ensemble to jazz vocals to folk ensemble.
IE,1,Lady Gangster,1942-04-01,"Crime, Drama, Film-Noir",nervous,N,Blues In the Night,a soundtrack transitioning from marching band to jazz vocals to regional Mexican music.
IF,0,Private Buckaroo,1942-05-28,"Comedy, Musical",happy,N,Six Jerks In A Jeep,a soundtrack featuring female vocals with varying instrumental accompaniments.
IF,1,Private Buckaroo,1942-05-28,"Comedy, Musical",nervous,N,Harry James - Concerto for Trumpet,a soundtrack transitioning from jazz saxophone to woodwinds to jazz trombone.
IG,0,Mr. Imperium,1951-03-02,"Drama, Musical, Mystery, Romance",peaceful,N,Clark Dennis – Let Me Look at You 1951,"a soundtrack featuring strings, woodwinds, and male vocals with piano."
IG,1,Mr. Imperium,1951-03-02,"Drama, Musical, Mystery, Romance",peaceful,N,Clark Dennis – Let Me Look at You 1951,a soundtrack transitioning from theremin to male vocals with orchestra to piano.
IH,0,So This Is Washington,1943-08-31,Comedy,happy,N,The Battle Hymn of the Republic,a soundtrack transitioning from percussion with brass to gospel choir to Arabic vocals.
II,0,Lights of Old Santa Fe,1944-11-06,"Drama, Music, Western",happy,N,Cowboy Jubilee (1944) - The Sons of the Pioneers,a soundtrack featuring male vocals with harmonica and various accompaniments.
IJ,0,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 01 The Masked Avenger,a soundtrack transitioning from wind orchestra to keyboard to didgeridoo.
IJ,1,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 01 The Masked Avenger,a soundtrack transitioning from orchestra to tuba with piano to electric guitar.
IJ,2,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 02 Tomb of Terror,a soundtrack transitioning from brass orchestra to brass section to upright bass.
IJ,3,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 02 Tomb of Terror,a soundtrack transitioning from brass section to upright bass to didgeridoo.
IJ,4,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 11 Flaming Juggernaut,a soundtrack transitioning from orchestra to brass ensemble to didgeridoo.
IJ,5,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 04 Detour to Death,Two segments of symphonic orchestra transition to percussion ensemble.
IJ,6,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 05 Take Off That Mask!,a soundtrack transitioning from orchestra to chamber quintet to symphonic orchestra.
IJ,7,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 06 Fatal Gold,a soundtrack transitioning from saxophone quartet to electric guitar to Irish folk.
IJ,8,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 06 Fatal Gold,a soundtrack transitioning from brass section to saxophone to didgeridoo.
IJ,9,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 08 The Invisible Victim,a soundtrack transitioning from orchestra to chamber quintet to saxophone quartet.
IJ,10,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 09 Avalanche,a soundtrack transitioning from brass section to strings to didgeridoo with vocals.
IJ,11,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 11 Flaming Juggernaut,a soundtrack transitioning from orchestra to didgeridoo to electric guitar.
IJ,12,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 12 Trial of Tyranny,a soundtrack transitioning from saxophone quartet to percussion ensemble.
IJ,13,Zorro's Black Whip,1944-11-16,Western,nervous,N,Zorros Black Whip - Chapter 12 Trial of Tyranny,a soundtrack transitioning from orchestra to brass ensemble to saxophone quartet.
IK,0,"Texas, Brooklyn & Heaven",1948-07-16,"Comedy, Romance",nervous,N,Pentatonix - The First Noel (Official Video),a soundtrack transitioning from synthesizer to male vocals with piano and guitar.
IL,0,"Liane, das Mädchen aus dem Urwald",1956-10-04,Adventure,happy,N,Orchester Erwin Halletz Liane (1956),Two segments of binaural sound effects transition to traditional percussion.
IL,1,"Liane, das Mädchen aus dem Urwald",1956-10-04,Adventure,happy,N,Orchester Erwin Halletz Liane (1956),a soundtrack transitioning from Tibetan singing bowl to sound effects to percussion ensemble.
IM,0,The Choppers,1961-11-30,"Crime, Drama",happy,N,Konga Joe,a soundtrack featuring tabla and percussion with male vocals.
IM,1,The Choppers,1961-11-30,"Crime, Drama",happy,N,Konga Joe,a soundtrack of rock arrangements featuring male vocals with full band.
IN,0,La leggenda di Enea,1962-11-28,"Adventure, Drama",peaceful,N,La Leggenda Di Enea,a soundtrack transitioning from marimba to two segments of flute pieces.
IN,1,La leggenda di Enea,1962-11-28,"Adventure, Drama",nervous,N,Incontro Tra Due Popoli (Versione Alternative),Two segments of horn solos transition to brass orchestra march.
IN,2,La leggenda di Enea,1962-11-28,"Adventure, Drama",sad,N,Drance E I Ricordi Di Enea,Two segments of horn solos transition to marimba with clarinet and flute.
IN,3,La leggenda di Enea,1962-11-28,"Adventure, Drama",nervous,N,Drance E I Ricordi Di Enea,"Two horn solos transition to a piece featuring clarinet with winds, horns, brass, and percussion."
IN,4,La leggenda di Enea,1962-11-28,"Adventure, Drama",peaceful,N,Enea LEroe,A chamber quintet with harp transitions to two segments featuring clarinet with winds and horns.
IN,5,La leggenda di Enea,1962-11-28,"Adventure, Drama",nervous,N,Gara Con I Cavalli,a soundtrack of classical pieces featuring brass orchestra with varying arrangements.
IN,6,La leggenda di Enea,1962-11-28,"Adventure, Drama",happy,N,Esibizione E Vittoria Di Enea,"A saxophone quartet transitions to orchestral pieces featuring strings, horn, and woodwinds."
IN,7,La leggenda di Enea,1962-11-28,"Adventure, Drama",nervous,N,Discorso Di Turno Al Re,a soundtrack transitioning from horn with strings to classical trio to cello solo.
IN,8,La leggenda di Enea,1962-11-28,"Adventure, Drama",nervous,N,AllAttacco!,"a soundtrack featuring Tibetan singing bowl, tuba, and cello."
IN,9,La leggenda di Enea,1962-11-28,"Adventure, Drama",happy,N,I Caduti Ed Enea Sul Cocchio,"A marimba trio transitions to another marimba piece, ending with horn solo."
IN,10,La leggenda di Enea,1962-11-28,"Adventure, Drama",nervous,N,I Caduti Ed Enea Sul Cocchio,"A classical piece with clarinet, trombone, and bass transitions to marimba with horn, ending with synthesizer."
IN,11,La leggenda di Enea,1962-11-28,"Adventure, Drama",happy,N,Enea E Lavania,"A clarinet piece with winds transitions to flute with tuba, ending with meditation instruments."
IN,12,La leggenda di Enea,1962-11-28,"Adventure, Drama",peaceful,N,La Leggenda Di Enea,a soundtrack transitioning from marimba to flute to marimba pieces.
IO,0,The Fat Spy,1966-05-11,Comedy,peaceful,N,Johnny Tillotson - Where Is The Girl For Me,a soundtrack transitioning from orchestral to R&B to folk arrangements with vocals.
IO,1,The Fat Spy,1966-05-11,Comedy,happy,N,People Sure Act Funny from the Fat Spy (1966),"A cajon piece with guitars transitions to accordion with vocals, ending with orchestral piece."
